"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"1","RT @ZZTop: As of 9/8, all proceeds for #LaGrange on @iTunes will go towards the #HurricaneHarvey relief. @SalvationArmyUS https://t.co/XAys…",FALSE,0,NA,"2017-09-07 23:59:47",FALSE,NA,905943712013869056,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","tracey_held",333,TRUE,FALSE,NA,NA,"California","en","http://pbs.twimg.com/profile_images/885928739300810752/Qi1gWCcZ_normal.jpg"
"2","RT @AllenWest: After Harvey's devastation, relief efforts just got a HUGE boost https://t.co/6Q7NIEdIFY #tcot #HurricaneHarvey https://t.co…",FALSE,0,NA,"2017-09-07 23:59:46",FALSE,NA,905943709325418496,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BamagirlJulie",30,TRUE,FALSE,NA,NA,"Florida","en","http://pbs.twimg.com/profile_images/2713716074/33f51b2c75db75ad9eea132dc4b40e50_normal.jpeg"
"3","RT @npratc: Listen to the full story on volunteerism for #HurricaneHarvey here: https://t.co/58av4BiuV4 https://t.co/IbKKsOYmoU",FALSE,0,NA,"2017-09-07 23:59:45",FALSE,NA,905943704237694976,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AliaHanna",3,TRUE,FALSE,NA,NA,"New York","en","http://pbs.twimg.com/profile_images/867858783070015489/mBAkAVjv_normal.jpg"
"4","RT @PhilPrazan: .@GregAbbott_TX extends the suspension of the Hotel Occupancy Tax after #HurricaneHarvey until September 22. @KXAN_News htt…",FALSE,0,NA,"2017-09-07 23:59:44",FALSE,NA,905943700253102080,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Trish061616",45,TRUE,FALSE,NA,NA,"Cinco Ranch, TX","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"5","RT @ZZTop: As of 9/8, all proceeds for #LaGrange on @iTunes will go towards the #HurricaneHarvey relief. @SalvationArmyUS https://t.co/XAys…",FALSE,0,NA,"2017-09-07 23:59:43",FALSE,NA,905943696448917504,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zirqueboisdarc",333,TRUE,FALSE,NA,NA,"Austin, TX","en","http://pbs.twimg.com/profile_images/897884263227416576/xY0AiPwF_normal.jpg"
"6","RT @realamberheard: ""Hand in Hand"" telethon 2 raise money 4 #HurricaneHarvey relief is expanding its scope 2 include #HurricaneIrma Watch 9…",FALSE,0,NA,"2017-09-07 23:59:42",FALSE,NA,905943691759685632,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","batfIcks",149,TRUE,FALSE,NA,NA,"harry | dc","en","http://pbs.twimg.com/profile_images/903808904181768192/P0YOpkNu_normal.jpg"
"7","RT @BlakeAPounds: Catastrophic flooding from #HurricaneHarvey has had substantial impact on US Gulf Coast #petrochemical production. https:…",FALSE,0,NA,"2017-09-07 23:59:35",FALSE,NA,905943662827368448,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hepinsa",1,TRUE,FALSE,NA,NA,"San Antonio","en","http://pbs.twimg.com/profile_images/699002353052069889/mQ0fIk-P_normal.jpg"
"8","RT @lisano1: #charity #donate #hurricanevictims #HurricaneHarvey #HurricaneIrma #give https://t.co/8NfRmqsFnu",FALSE,0,NA,"2017-09-07 23:59:34",FALSE,NA,905943657093705728,NA,"<a href=""http://www.mywebsite.com"" rel=""nofollow""> Ethereal Heart</a>","EHFoundation237",1,TRUE,FALSE,NA,NA,"Cameroon ","en","http://pbs.twimg.com/profile_images/899230852336496640/BId6vRrb_normal.jpg"
"9","RT @etnow: Jimmy Fallon announces that #FallonTonight is donating $1 million to #HurricaneHarvey relief efforts. https://t.co/TkKQIaH5VC ht…",FALSE,0,NA,"2017-09-07 23:59:28",FALSE,NA,905943635149021184,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mckbirdbks",107,TRUE,FALSE,NA,NA,"California","en","http://pbs.twimg.com/profile_images/3769642475/00b0dccd46c502562a9109be91b92f48_normal.jpeg"
"10","RT @toddgillman: It's that bad: Five ex-presidents have teamed up for #HurricaneHarvey relief https://t.co/5P5BfDG1xl via @dallasnews",FALSE,0,NA,"2017-09-07 23:59:22",FALSE,NA,905943607529627648,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","robyntomlin",14,TRUE,FALSE,NA,NA,"Dallas, TX","en","http://pbs.twimg.com/profile_images/631863459794296833/e0zbHeNF_normal.jpg"
"11","RT @sonicdrivein: Join SONIC in helping teachers get desperately needed supplies once schools open in #HurricaneHarvey ravaged communities.…",FALSE,0,NA,"2017-09-07 23:59:12",FALSE,NA,905943566664564736,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lollygaggin247",23,TRUE,FALSE,NA,NA,"Milford, OH","en","http://pbs.twimg.com/profile_images/835354073566232581/Wp08iHnj_normal.jpg"
"12","RT @QueenieG2017: You have to wonder. #hurricaneirma2017 #HurricaneJose #HurricaneHarvey #ClimateChangeIsReal https://t.co/K4m5G6HXNx",FALSE,0,NA,"2017-09-07 23:59:11",FALSE,NA,905943563099193344,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","monie724",1046,TRUE,FALSE,NA,NA,"Reno, NV","en","http://pbs.twimg.com/profile_images/648686211049984000/yQKjYEFR_normal.jpg"
"13","RT @blysx: TEXAS WEEKEND:Aerial spraying of Neonicotinoids &amp; Organophosphates on residents begins for #HurricaneHarvey #Houston https://t.c…",FALSE,0,NA,"2017-09-07 23:59:08",FALSE,NA,905943549555773440,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SheepishWolf1",21,TRUE,FALSE,NA,NA,"California, USA","en","http://pbs.twimg.com/profile_images/893471353319301120/lWaSD_tv_normal.jpg"
"14","With #HurricaneHarvey and #Irma, let's turn disaster into climate and clean energy action via @NRDC  https://t.co/DJG4Mn68yf",FALSE,0,NA,"2017-09-07 23:59:01",FALSE,NA,905943521051287552,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ckkoch3",0,FALSE,FALSE,NA,NA,"Washington, USA","en","http://pbs.twimg.com/profile_images/886742482909659136/cItYtj3Y_normal.jpg"
"15","RT @musicnewsfact: Miley Cyrus, Taylor Swift &amp; Ariana Grande have donated $2M+ to different #HurricaneHarvey organizations! https://t.co/Ml…",FALSE,0,NA,"2017-09-07 23:58:57",FALSE,NA,905943502906736640,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Raffrles",972,TRUE,FALSE,NA,NA,"Honey Moon Ave.","en","http://pbs.twimg.com/profile_images/903984114407170050/VPJK71KF_normal.jpg"
"16","RT @TRUMPMOVEMENTUS: RT to thank President Donald Trump and First Lady Melania for their personal donation to the #HurricaneHarvey relief e…",FALSE,0,NA,"2017-09-07 23:58:55",FALSE,NA,905943496032481280,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","homeofthetweeet",19,TRUE,FALSE,NA,NA,"United States","en","http://pbs.twimg.com/profile_images/901813800059498496/-y1Ic5Rd_normal.jpg"
"17","RT @ZZTop: As of 9/8, all proceeds for #LaGrange on @iTunes will go towards the #HurricaneHarvey relief. @SalvationArmyUS https://t.co/XAys…",FALSE,0,NA,"2017-09-07 23:58:54",FALSE,NA,905943492915978240,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JEDI_McCloud",333,TRUE,FALSE,NA,NA,"May the Force be with you","ja","http://pbs.twimg.com/profile_images/547246093298196480/3dfGAFFk_normal.jpeg"
"18","RT @realamberheard: ""Hand in Hand"" telethon 2 raise money 4 #HurricaneHarvey relief is expanding its scope 2 include #HurricaneIrma Watch 9…",FALSE,0,NA,"2017-09-07 23:58:53",FALSE,NA,905943486830186496,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thugharmony98",149,TRUE,FALSE,NA,NA,"unavailable after Sep 22nd! ","en","http://pbs.twimg.com/profile_images/907312279166873600/tOS5Mdnd_normal.jpg"
"19","RT @PearlJam: Last day! Donate to #HurricaneHarvey relief efforts &amp; enter to win a #LetsPlayTwo prize pack. Ends at 11:59pm ET: https://t.c…",FALSE,0,NA,"2017-09-07 23:58:53",FALSE,NA,905943485190156288,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","switch2018",58,TRUE,FALSE,NA,NA,"México ","es","http://pbs.twimg.com/profile_images/1372558409/DSCF0585_normal.JPG"
"20","RT @caafoundation: WATCH: #HandInHand for #HurricaneHarvey w/ @Beyonce @RWitherspoon @BarbraStreisand @iamjamiefoxx @McConaughey @RyanSeacr…",FALSE,0,NA,"2017-09-07 23:58:52",FALSE,NA,905943482883235840,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ChanlElvn",30,TRUE,FALSE,NA,NA,"New York & Sedona, AZ","en","http://pbs.twimg.com/profile_images/853291433779838976/VCfwyDWf_normal.jpg"
"21","RT @GOP: RT to thank @POTUS and @FLOTUS for their personal donation to the #HurricaneHarvey relief efforts. https://t.co/A9ksK6SHW9",FALSE,0,NA,"2017-09-07 23:58:47",FALSE,NA,905943461236531200,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","erikwill",6530,TRUE,FALSE,NA,NA,"Indiana, USA","en","http://pbs.twimg.com/profile_images/584883494196678657/bxxi2P3v_normal.jpg"
"22","RT @toddgillman: It's that bad: Five ex-presidents have teamed up for #HurricaneHarvey relief https://t.co/5P5BfDG1xl via @dallasnews",FALSE,0,NA,"2017-09-07 23:58:46",FALSE,NA,905943456295432192,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BoomerLoviee",14,TRUE,FALSE,NA,NA,"Palm Springs, CA","en","http://pbs.twimg.com/profile_images/859449732128804864/JekfPP2E_normal.jpg"
"23","RT @FlatWorldX: Nobody should have to go unprotected. #HurricaneHarvey #HurricaneIrma @Lemonade_Inc @Elementum 
https://t.co/r9KdwKupqL",FALSE,0,NA,"2017-09-07 23:58:44",FALSE,NA,905943447324020736,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rlvenables",2,TRUE,FALSE,NA,NA,"Manhattan, NY","en","http://pbs.twimg.com/profile_images/707557781751119873/pxfhbp89_normal.jpg"
"24","RT @W7VOA: All five living former US presidents issue ""One America Appeal” for #HurricaneHarvey recovery.  https://t.co/vnRHGkVoSN",FALSE,0,NA,"2017-09-07 23:58:35",FALSE,NA,905943410447671296,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","trashyvinny",64,TRUE,FALSE,NA,NA,"OKLAHOMA, UNITED STATES ","en","http://pbs.twimg.com/profile_images/734565832479608832/vLSpqaBe_normal.jpg"
"25","#charity #donate #hurricanevictims #HurricaneHarvey #HurricaneIrma #give https://t.co/8NfRmqsFnu",FALSE,0,NA,"2017-09-07 23:58:33",FALSE,NA,905943403782971392,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lisano1",1,FALSE,FALSE,NA,NA,"Massachusetts","en","http://pbs.twimg.com/profile_images/872445052412231680/EEFRBPhO_normal.jpg"
"26","RT @PhxBizHayley: .@DrBobParsons and @pxg matching #HurricaneHarvey donations up to $1M @TeamRubicon https://t.co/O0zx9qzfER via @phxbizjou…",FALSE,0,NA,"2017-09-07 23:58:24",FALSE,NA,905943363081224192,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alexisquiroz",6,TRUE,FALSE,NA,NA,"San Diego, CA","en","http://pbs.twimg.com/profile_images/822294906517393408/9rLW1mik_normal.jpg"
"27","RT @GOP: RT to thank @POTUS and @FLOTUS for their personal donation to the #HurricaneHarvey relief efforts. https://t.co/A9ksK6SHW9",FALSE,0,NA,"2017-09-07 23:58:23",FALSE,NA,905943361743241216,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TruthBeTold831",6530,TRUE,FALSE,NA,NA,"California, USA","en","http://pbs.twimg.com/profile_images/898221410925002754/D9UUxy06_normal.jpg"
"28","RT @realamberheard: ""Hand in Hand"" telethon 2 raise money 4 #HurricaneHarvey relief is expanding its scope 2 include #HurricaneIrma Watch 9…",FALSE,0,NA,"2017-09-07 23:58:23",FALSE,NA,905943360220876800,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dwpnkh",149,TRUE,FALSE,NA,NA,"thorns & dash & crf","pt","http://pbs.twimg.com/profile_images/904651412046565376/WTQDzFmK_normal.jpg"
"29","RT @musicnewsfact: Miley Cyrus, Taylor Swift &amp; Ariana Grande have donated $2M+ to different #HurricaneHarvey organizations! https://t.co/Ml…",FALSE,0,NA,"2017-09-07 23:58:22",FALSE,NA,905943356831928320,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cyruszatara",972,TRUE,FALSE,NA,NA,"south america","es","http://pbs.twimg.com/profile_images/799635627868385282/MNx2hDtS_normal.jpg"
"30","RT @BofA_News: #HurricaneHarvey Update: We have 2 mobile ATM units running in Houston, TX at 5214 Kirby Dr and 9710 Bissonnet https://t.co/…",FALSE,0,NA,"2017-09-07 23:58:19",FALSE,NA,905943342407712768,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kendrabfranklin",27,TRUE,FALSE,NA,NA,"Bossier City, LA","en","http://pbs.twimg.com/profile_images/787773344862998528/A_sEmHL2_normal.jpg"
"31","Government ill-equipped to monitor industrial plants damaged by #HurricaneHarvey https://t.co/IPVdGUE7X9",FALSE,2,NA,"2017-09-07 23:58:17",FALSE,NA,905943337412255744,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BridgeTheGulf",1,FALSE,FALSE,NA,NA,"Gulf Coast, USA","en","http://pbs.twimg.com/profile_images/438392421253005312/EOYBojqX_normal.png"
"32","#donateaphoto #firstdayofkindergarten  #jnj @donateaphoto #HurricaneHarvey https://t.co/9RvNZ1Qj1R https://t.co/fjNL8cb3ud",FALSE,0,NA,"2017-09-07 23:58:15",FALSE,NA,905943327379529728,NA,"<a href=""http://www.donateaphoto.com"" rel=""nofollow"">Donate a Photo</a>","MomOfBoriMex",0,FALSE,FALSE,NA,NA,"Brooklyn","en","http://pbs.twimg.com/profile_images/2680285614/e2eb86c2a79caa7a3fcb07ce7dc6b882_normal.jpeg"
"33","RT @ElissaRivas13: First traffic on the NB side of the West Belt since #HurricaneHarvey <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B8><U+008A>#HarveyRecovery #Houtraffic  #improvement https:…",FALSE,0,NA,"2017-09-07 23:58:15",FALSE,NA,905943325768912896,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChrisQuisquinay",152,TRUE,FALSE,NA,NA,"Pasadena, TX","en","http://pbs.twimg.com/profile_images/907386895524655109/QKbaMRBw_normal.jpg"
"34","RT @IamMinyon: Great to see all the former Presidents making an appeal for Houston. #HurricaneHarvey  #39Carter @ #41Bush1 #42Clinton #43Bu…",FALSE,0,NA,"2017-09-07 23:58:12",FALSE,NA,905943312808370176,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ranthruredlight",4,TRUE,FALSE,NA,NA,"Seattle, WA","en","http://pbs.twimg.com/profile_images/869621356333121536/CIjaaHHI_normal.jpg"
"35","RT @alexchanson_: this is, without a doubt, unbelievably facts #HurricaneHarvey #HuricaneIrma #HurricaneJose #lifejacketdon #KIDROCK4SENATE…",FALSE,0,NA,"2017-09-07 23:58:11",FALSE,NA,905943310048518144,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnakinDroz",1,TRUE,FALSE,NA,NA,"Enumclaw, WA","en","http://pbs.twimg.com/profile_images/904088061121662976/oySeajKq_normal.jpg"
"36","RT @realamberheard: ""Hand in Hand"" telethon 2 raise money 4 #HurricaneHarvey relief is expanding its scope 2 include #HurricaneIrma Watch 9…",FALSE,0,NA,"2017-09-07 23:58:09",FALSE,NA,905943303765594112,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Its_LaurenYo",149,TRUE,FALSE,NA,NA,"Hopeless Fountain Kingdom","en","http://pbs.twimg.com/profile_images/905589005776977921/Tr8Vh7Qe_normal.jpg"
"37","RT @blysx: TEXAS WEEKEND:Aerial spraying of Organophosphates on residents begins for #HurricaneHarvey #Houston #NerveAgent https://t.co/OOg…",FALSE,0,NA,"2017-09-07 23:58:06",FALSE,NA,905943291019046912,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","devinedianakins",8,TRUE,FALSE,NA,NA,"New York - #DraftBernie","en","http://pbs.twimg.com/profile_images/834952180704628737/sXQ31_qX_normal.jpg"
"38","RT @GEICO: Houston, we're here for you. Click here for a list of service locations to settle claims: 
#HurricaneHarvey https://t.co/rxkpm7N…",FALSE,0,NA,"2017-09-07 23:58:02",FALSE,NA,905943270710181888,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","stargirlkw",243,TRUE,FALSE,NA,NA,"USA","en","http://pbs.twimg.com/profile_images/822459135555989504/_3m0IciO_normal.jpg"
"39","RT @GoUTRGV: #HurricaneHarvey Relief Drive brought in a ton of donations that are already helping those in need. Thank you #RGV! #WeAreOne…",FALSE,0,NA,"2017-09-07 23:57:57",FALSE,NA,905943253329072128,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlvaroHdezCab",13,TRUE,FALSE,NA,NA,"Tenerife, Canarias.","es","http://pbs.twimg.com/profile_images/516289474922549248/DMXsksvg_normal.jpeg"
"40","Read what ACS was up to before, during, and after #HurricaneHarvey https://t.co/JINSXOBPSs",FALSE,1,NA,"2017-09-07 23:57:46",FALSE,NA,905943207422423040,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NADACS",0,FALSE,FALSE,NA,NA,"North America","en","http://pbs.twimg.com/profile_images/1338692214/ACS_Small_normal.JPG"
"41","RT @ZZTop: As of 9/8, all proceeds for #LaGrange on @iTunes will go towards the #HurricaneHarvey relief. @SalvationArmyUS https://t.co/XAys…",FALSE,0,NA,"2017-09-07 23:57:46",FALSE,NA,905943206520438784,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","assimpleasure",333,TRUE,FALSE,NA,NA,"Alberta, Canada","en","http://pbs.twimg.com/profile_images/905546001254977537/48F7I89c_normal.jpg"
"42","RT @npratc: Listen to the full story on volunteerism for #HurricaneHarvey here: https://t.co/58av4BiuV4 https://t.co/IbKKsOYmoU",FALSE,0,NA,"2017-09-07 23:57:34",FALSE,NA,905943153970163712,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sinaiandromeda",3,TRUE,FALSE,NA,NA,"Florida, USA","en","http://pbs.twimg.com/profile_images/894389770637520896/PP1Y6cg0_normal.jpg"
"43","RT @SFGiantsFans: On this #SFGiants off day:

You can raise $ for #HurricaneHarvey victims by simply reading this interesting article.
http…",FALSE,0,NA,"2017-09-07 23:57:31",FALSE,NA,905943142691512320,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nic_gabrielle",27,TRUE,FALSE,NA,NA,"San Francisco, CA","en","http://pbs.twimg.com/profile_images/743623881336905728/sP7Mhhq4_normal.jpg"
"44","RT @MTVChartsAwards: .@MileyCyrus, @taylorswift13  &amp; @ArianaGrande have donated $2M+ to different #HurricaneHarvey organizations! <ed><U+00A0><U+00BD><ed><U+00B9><U+008F> https:/…",FALSE,0,NA,"2017-09-07 23:57:24",FALSE,NA,905943111846723584,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gonzamyspirit",94,TRUE,FALSE,NA,NA,"Argentina","es","http://pbs.twimg.com/profile_images/884286732287520769/rSBfH7tv_normal.jpg"
"45","""Harvey and Irma"" sound more like a long-lost Norman Lear series than a pair of killer hurricanes. #HurricaneHarvey… https://t.co/BP9m0HVxHc",FALSE,0,NA,"2017-09-07 23:57:23",TRUE,NA,905943109200117760,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JKatzaman",0,FALSE,FALSE,NA,NA,"Glen Burnie, MD","en","http://pbs.twimg.com/profile_images/1904928201/Jim_Katzaman_normal.jpg"
"46","For those who are in the way of the hurricanes. #hurricaneirma2017 #HurricaneJose #HurricaneHarvey 

Please seak a safe place and stay safe.",FALSE,2,NA,"2017-09-07 23:57:21",FALSE,NA,905943100627017728,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MegapiCentral",0,FALSE,FALSE,NA,NA,"Portugal","en","http://pbs.twimg.com/profile_images/906256828530655233/nQIXmsIX_normal.jpg"
"47","RT @YahooTV: #RayDonovan star @LievSchreiber adopts a pair of #HurricaneHarvey rescue dogs:  https://t.co/tqIrHIAwyv (via @YahooCelebrity)…",FALSE,0,NA,"2017-09-07 23:57:18",FALSE,NA,905943086458519552,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","globol10",9,TRUE,FALSE,NA,NA,"ET (earth time)","en","http://pbs.twimg.com/profile_images/902921763901902848/gqFLQnzC_normal.jpg"
"48","RT @Staples: Join Staples in supporting #HurricaneHarvey relief efforts. Our thoughts are with those affected by this tragedy. https://t.co…",FALSE,0,NA,"2017-09-07 23:57:17",FALSE,NA,905943085905010688,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Clarissa_xplain",21,TRUE,FALSE,NA,NA,"Pennsylvania, USA","en","http://pbs.twimg.com/profile_images/904839209332207616/08o1ioX__normal.jpg"
"49","If you want to help out those impacted by Hurricane Harvey check out NPR's article at https://t.co/bb9613Vfg4… https://t.co/uB1J4hPwdJ",FALSE,1,NA,"2017-09-07 23:57:16",TRUE,NA,905943079601020928,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","1worldbracelet",0,FALSE,FALSE,NA,NA,"Colorado, USA","en","http://pbs.twimg.com/profile_images/675172423742980096/lehzCnvE_normal.png"
"50","RT @DanomiteXD: #HurricaneIrma #HurricaneHarvey <ed><U+00A0><U+00BD><ed><U+00B2><U+0094>",FALSE,0,NA,"2017-09-07 23:57:15",FALSE,NA,905943075347890176,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JanRivera180",4,TRUE,FALSE,NA,NA,"New York, NY","en","http://pbs.twimg.com/profile_images/840478200127983616/tZha-eU2_normal.jpg"
"51","RT @mishacollins: Great work, guys! Together, we really are #StrongerThanStorms. https://t.co/LZndKWqtgD #HurricaneHarvey @TheFamilyBeer @R…",FALSE,0,NA,"2017-09-07 23:57:14",FALSE,NA,905943071887634432,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","elle_tvd08",1614,TRUE,FALSE,NA,NA,"España","es","http://pbs.twimg.com/profile_images/759874796960309248/c-tvmjbQ_normal.jpg"
"52","RT @Joy105com: Hall of Fame inductee Tracy McGrady keeps focus on Hurricane ... https://t.co/KNmEZ1jvXN #HallofFame #Hurricaneharvey #NBA #…",FALSE,0,NA,"2017-09-07 23:57:13",FALSE,NA,905943066971963392,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SKALNYC956",8,TRUE,FALSE,NA,NA,"37 Canal Street, New York","en","http://pbs.twimg.com/profile_images/770341549582540800/fcQlDYNy_normal.jpg"
"53","RT @GOP: RT to thank @POTUS and @FLOTUS for their personal donation to the #HurricaneHarvey relief efforts. https://t.co/A9ksK6SHW9",FALSE,0,NA,"2017-09-07 23:57:13",FALSE,NA,905943066586095616,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","america_12_conf",6530,TRUE,FALSE,NA,NA,"Cincinnati, OH","en","http://pbs.twimg.com/profile_images/873005580184629248/SFppkG5Y_normal.jpg"
"54","RT @ElissaRivas13: First traffic on the NB side of the West Belt since #HurricaneHarvey <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B8><U+008A>#HarveyRecovery #Houtraffic  #improvement https:…",FALSE,0,NA,"2017-09-07 23:57:10",FALSE,NA,905943055064338432,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pdennard",152,TRUE,FALSE,NA,NA,"Houston, TX","en","http://pbs.twimg.com/profile_images/3116736675/642fc1d75a86b13b48ec0b226762e8a4_normal.jpeg"
"55","RT @ZZTop: As of 9/8, all proceeds for #LaGrange on @iTunes will go towards the #HurricaneHarvey relief. @SalvationArmyUS https://t.co/XAys…",FALSE,0,NA,"2017-09-07 23:57:10",FALSE,NA,905943053906665472,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Whiskey_Roller",333,TRUE,FALSE,NA,NA,"Atlantic Canada","en","http://pbs.twimg.com/profile_images/797400349594284032/Zu-O5jGQ_normal.jpg"
"56",".@DrBobParsons and @pxg matching #HurricaneHarvey donations up to $1M @TeamRubicon https://t.co/O0zx9qzfER via @phxbizjournal",FALSE,13,NA,"2017-09-07 23:57:07",FALSE,NA,905943041143275520,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PhxBizHayley",6,FALSE,FALSE,NA,NA,"Phoenix, AZ","en","http://pbs.twimg.com/profile_images/722864678745997312/x0eS1IGD_normal.jpg"
"57","RT @GOP: RT to thank @POTUS and @FLOTUS for their personal donation to the #HurricaneHarvey relief efforts. https://t.co/A9ksK6SHW9",FALSE,0,NA,"2017-09-07 23:57:06",FALSE,NA,905943037179768832,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BigDbirch",6530,TRUE,FALSE,NA,NA,"Atlanta, GA","en","http://pbs.twimg.com/profile_images/895128756674846720/p19oWWWo_normal.jpg"
"58","RT @donniellsilva: Donate to the #OneAmericaAppeal and help millions of Americans impacted by #HurricaneHarvey https://t.co/2hv0sKHR88 #39…",FALSE,0,NA,"2017-09-07 23:57:06",FALSE,NA,905943036533858304,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kinshasaweb",6,TRUE,FALSE,NA,NA,"Lucerne, Suisse, Kinshasa,RDC ","fr","http://pbs.twimg.com/profile_images/816010704918548480/sOMj3orZ_normal.jpg"
"59","RT @MokuleleAir: Now at #ExpoFest in #SantaMaria! Join us in support of relief efforts for #HurricaneHarvey #airlift of supplies #RotaryClu…",FALSE,0,NA,"2017-09-07 23:57:04",FALSE,NA,905943031450238976,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","konaboys",1,TRUE,FALSE,NA,NA,"KEALAKEKUA","en","http://pbs.twimg.com/profile_images/1168575951/kb-logo-200x200_normal.png"
